,year,country,word,frequency,count,freq_prop_headlines,word_len
3463546,2016,USA,come,67.0,24580,0.002725793327908869,4
3463547,2017,USA,come,96.0,25542,0.0037585153864223633,4
3463548,2018,USA,come,116.0,30348,0.003822327665744036,4
3463549,2019,USA,come,118.0,28906,0.004082197467653774,4
3463550,2020,USA,come,0.0,24,0.0,4
3463551,2021,USA,come,0.0,28,0.0,4
3474398,2005,USA,cop,0.0,140,0.0,3
3474399,2006,USA,cop,0.0,198,0.0,3
3474400,2007,USA,cop,3.0,644,0.004658385093167702,3
3474401,2008,USA,cop,3.0,1222,0.0024549918166939444,3
3474402,2009,USA,cop,5.0,1854,0.002696871628910464,3
3474403,2010,USA,cop,16.0,3824,0.0041841004184100415,3
3474404,2011,USA,cop,26.0,6548,0.003970678069639585,3
3474405,2012,USA,cop,60.0,10948,0.005480453050785532,3
3474406,2013,USA,cop,78.0,14320,0.005446927374301676,3
3474407,2014,USA,cop,175.0,19132,0.009146978883545891,3
3474408,2015,USA,cop,184.0,21558,0.008535114574635867,3
3474409,2016,USA,cop,191.0,24580,0.007770545158665582,3
3474410,2017,USA,cop,141.0,25542,0.0055203194738078455,3
3474411,2018,USA,cop,184.0,30348,0.006063002504283643,3
3474412,2019,USA,cop,159.0,28906,0.005500588113194493,3
3474413,2020,USA,cop,0.0,24,0.0,3
3474414,2021,USA,cop,0.0,28,0.0,3
3482626,2005,USA,crash,0.0,140,0.0,5
3482627,2006,USA,crash,0.0,198,0.0,5
3482628,2007,USA,crash,4.0,644,0.006211180124223602,5
3482629,2008,USA,crash,0.0,1222,0.0,5
3482630,2009,USA,crash,6.0,1854,0.003236245954692557,5
3482631,2010,USA,crash,9.0,3824,0.0023535564853556486,5
3482632,2011,USA,crash,17.0,6548,0.002596212583995113,5
3482633,2012,USA,crash,32.0,10948,0.0029229082937522835,5
3482634,2013,USA,crash,47.0,14320,0.003282122905027933,5
3482635,2014,USA,crash,39.0,19132,0.002038469579761656,5
3482636,2015,USA,crash,82.0,21558,0.003803692364783375,5
3482637,2016,USA,crash,61.0,24580,0.002481692432872254,5
3482638,2017,USA,crash,65.0,25542,0.002544828126223475,5
3482639,2018,USA,crash,94.0,30348,0.0030974034532753394,5
3482640,2019,USA,crash,81.0,28906,0.0028021863972877603,5
3482641,2020,USA,crash,0.0,24,0.0,5
3482642,2021,USA,crash,0.0,28,0.0,5
3495478,2005,USA,dad,0.0,140,0.0,3
3495479,2006,USA,dad,0.0,198,0.0,3
3495480,2007,USA,dad,3.0,644,0.004658385093167702,3
3495481,2008,USA,dad,4.0,1222,0.0032733224222585926,3
3495482,2009,USA,dad,11.0,1854,0.005933117583603021,3
3495483,2010,USA,dad,8.0,3824,0.0020920502092050207,3
3495484,2011,USA,dad,16.0,6548,0.002443494196701283,3
3495485,2012,USA,dad,27.0,10948,0.0024662038728534893,3
3495486,2013,USA,dad,32.0,14320,0.0022346368715083797,3
3495487,2014,USA,dad,57.0,19132,0.002979301693497805,3
3495488,2015,USA,dad,69.0,21558,0.00320066796548845,3
3495489,2016,USA,dad,63.0,24580,0.002563059397884459,3
3495490,2017,USA,dad,51.0,25542,0.0019967112990368803,3
3495491,2018,USA,dad,72.0,30348,0.002372479240806643,3
3495492,2019,USA,dad,79.0,28906,0.0027329966097004083,3
3495493,2020,USA,dad,0.0,24,0.0,3
3495494,2021,USA,dad,0.0,28,0.0,3
3501564,2005,USA,date,0.0,140,0.0,4
3501565,2006,USA,date,1.0,198,0.005050505050505051,4
3501566,2007,USA,date,1.0,644,0.0015527950310559005,4
3501567,2008,USA,date,1.0,1222,0.0008183306055646482,4
3501568,2009,USA,date,5.0,1854,0.002696871628910464,4
3501569,2010,USA,date,8.0,3824,0.0020920502092050207,4
3501570,2011,USA,date,12.0,6548,0.0018326206475259622,4
3501571,2012,USA,date,25.0,10948,0.0022835221044939717,4
3501572,2013,USA,date,65.0,14320,0.004539106145251397,4
3501573,2014,USA,date,62.0,19132,0.0032406439473134014,4
3501574,2015,USA,date,82.0,21558,0.003803692364783375,4
3501575,2016,USA,date,79.0,24580,0.0032139951179820992,4
3501576,2017,USA,date,99.0,25542,0.003875968992248062,4
3501577,2018,USA,date,90.0,30348,0.0029655990510083037,4
3501578,2019,USA,date,72.0,28906,0.002490832353144676,4
3501579,2020,USA,date,0.0,24,0.0,4
3501580,2021,USA,date,0.0,28,0.0,4
3502023,2005,USA,daughter,4.0,140,0.02857142857142857,8
3502024,2006,USA,daughter,5.0,198,0.025252525252525252,8
3502025,2007,USA,daughter,20.0,644,0.031055900621118012,8
3502026,2008,USA,daughter,13.0,1222,0.010638297872340425,8
3502027,2009,USA,daughter,19.0,1854,0.010248112189859764,8
3502028,2010,USA,daughter,20.0,3824,0.005230125523012552,8
3502029,2011,USA,daughter,51.0,6548,0.007788637751985339,8
3502030,2012,USA,daughter,117.0,10948,0.010686883449031787,8
3502031,2013,USA,daughter,121.0,14320,0.008449720670391061,8
3502032,2014,USA,daughter,157.0,19132,0.008206146769809743,8
3502033,2015,USA,daughter,196.0,21558,0.009091752481677335,8
3502034,2016,USA,daughter,249.0,24580,0.010130187144019528,8
3502035,2017,USA,daughter,283.0,25542,0.011079790149557591,8
3502036,2018,USA,daughter,279.0,30348,0.009193357058125741,8
3502037,2019,USA,daughter,308.0,28906,0.010655227288452224,8
3502038,2020,USA,daughter,0.0,24,0.0,8
3502039,2021,USA,daughter,0.0,28,0.0,8
3503009,2005,USA,day,0.0,280,0.0,3
3503010,2006,USA,day,1.0,396,0.0025252525252525255,3
3503011,2007,USA,day,1.0,1288,0.0007763975155279503,3
3503012,2008,USA,day,7.0,2444,0.0028641571194762683,3
3503013,2009,USA,day,6.0,3708,0.0016181229773462784,3
3503014,2010,USA,day,27.0,7648,0.003530334728033473,3
3503015,2011,USA,day,56.0,13096,0.004276114844227245,3
3503016,2012,USA,day,86.0,21896,0.003927658019729631,3
3503017,2013,USA,day,96.0,28640,0.0033519553072625698,3
3503018,2014,USA,day,122.0,38264,0.0031883754965502825,3
3503019,2015,USA,day,145.0,43116,0.003363020688375545,3
3503020,2016,USA,day,194.0,49160,0.003946297803091945,3
3503021,2017,USA,day,288.0,51084,0.005637773079633545,3
3503022,2018,USA,day,252.0,60696,0.004151838671411625,3
3503023,2019,USA,day,296.0,57812,0.005120044281464056,3
3503024,2020,USA,day,0.0,48,0.0,3
3503025,2021,USA,day,1.0,56,0.017857142857142856,3
3504182,2005,USA,dead,2.0,140,0.014285714285714285,4
3504183,2006,USA,dead,2.0,198,0.010101010101010102,4
3504184,2007,USA,dead,3.0,644,0.004658385093167702,4
3504185,2008,USA,dead,6.0,1222,0.004909983633387889,4
3504186,2009,USA,dead,11.0,1854,0.005933117583603021,4
3504187,2010,USA,dead,16.0,3824,0.0041841004184100415,4
3504188,2011,USA,dead,39.0,6548,0.005956017104459377,4
3504189,2012,USA,dead,66.0,10948,0.006028498355864085,4
3504190,2013,USA,dead,72.0,14320,0.005027932960893855,4
3504191,2014,USA,dead,139.0,19132,0.007265314656073594,4
3504192,2015,USA,dead,152.0,21558,0.007050746822525281,4
3504193,2016,USA,dead,141.0,24580,0.0057363710333604555,4
3504194,2017,USA,dead,130.0,25542,0.00508965625244695,4
3504195,2018,USA,dead,192.0,30348,0.006326611308817715,4
3504196,2019,USA,dead,205.0,28906,0.007091953227703591,4
3504197,2020,USA,dead,0.0,24,0.0,4
3504198,2021,USA,dead,0.0,28,0.0,4
3504913,2005,USA,death,2.0,210,0.009523809523809525,5
3504914,2006,USA,death,4.0,297,0.013468013468013467,5
3504915,2007,USA,death,15.0,966,0.015527950310559006,5
3504916,2008,USA,death,6.0,1833,0.0032733224222585926,5
3504917,2009,USA,death,13.0,2781,0.004674577490111471,5
3504918,2010,USA,death,27.0,5736,0.004707112970711297,5
3504919,2011,USA,death,56.0,9822,0.0057014864589696596,5
3504920,2012,USA,death,112.0,16422,0.0068201193520886615,5
3504921,2013,USA,death,143.0,21480,0.006657355679702048,5
3504922,2014,USA,death,248.0,28698,0.008641717192835737,5
3504923,2015,USA,death,235.0,32337,0.0072672171197080745,5
3504924,2016,USA,death,290.0,36870,0.007865473284513154,5
3504925,2017,USA,death,257.0,38313,0.006707905932712134,5
3504926,2018,USA,death,275.0,45522,0.006041035103905803,5
3504927,2019,USA,death,309.0,43359,0.007126548121497267,5
3504928,2020,USA,death,0.0,36,0.0,5
3504929,2021,USA,death,0.0,42,0.0,5
3523987,2005,USA,die,0.0,140,0.0,3
3523988,2006,USA,die,2.0,198,0.010101010101010102,3
3523989,2007,USA,die,11.0,644,0.017080745341614908,3
3523990,2008,USA,die,10.0,1222,0.008183306055646482,3
3523991,2009,USA,die,16.0,1854,0.008629989212513484,3
3523992,2010,USA,die,20.0,3824,0.005230125523012552,3
3523993,2011,USA,die,58.0,6548,0.00885766646304215,3
3523994,2012,USA,die,109.0,10948,0.009956156375593717,3
3523995,2013,USA,die,148.0,14320,0.010335195530726256,3
3523996,2014,USA,die,188.0,19132,0.009826468743466444,3
3523997,2015,USA,die,225.0,21558,0.010436960757027554,3
3523998,2016,USA,die,266.0,24580,0.010821806346623272,3
3523999,2017,USA,die,270.0,25542,0.010570824524312896,3
3524000,2018,USA,die,314.0,30348,0.010346645577962305,3
3524001,2019,USA,die,303.0,28906,0.010482252819483845,3
3524002,2020,USA,die,0.0,24,0.0,3
3524003,2021,USA,die,0.0,28,0.0,3
3535785,2005,USA,dog,1.0,140,0.007142857142857143,3
3535786,2006,USA,dog,2.0,198,0.010101010101010102,3
3535787,2007,USA,dog,3.0,644,0.004658385093167702,3
3535788,2008,USA,dog,1.0,1222,0.0008183306055646482,3
3535789,2009,USA,dog,6.0,1854,0.003236245954692557,3
3535790,2010,USA,dog,7.0,3824,0.0018305439330543933,3
3535791,2011,USA,dog,14.0,6548,0.0021380574221136223,3
3535792,2012,USA,dog,33.0,10948,0.0030142491779320425,3
3535793,2013,USA,dog,46.0,14320,0.003212290502793296,3
3535794,2014,USA,dog,56.0,19132,0.0029270332427346855,3
3535795,2015,USA,dog,66.0,21558,0.0030615084887280824,3
3535796,2016,USA,dog,69.0,24580,0.002807160292921074,3
3535797,2017,USA,dog,98.0,25542,0.0038368177903061623,3
3535798,2018,USA,dog,89.0,30348,0.002932647950441545,3
3535799,2019,USA,dog,133.0,28906,0.004601120874558915,3
3535800,2020,USA,dog,0.0,24,0.0,3
3535801,2021,USA,dog,0.0,28,0.0,3
3543792,2005,USA,dress,0.0,140,0.0,5
3543793,2006,USA,dress,0.0,198,0.0,5
3543794,2007,USA,dress,3.0,644,0.004658385093167702,5
3543795,2008,USA,dress,3.0,1222,0.0024549918166939444,5
3543796,2009,USA,dress,4.0,1854,0.002157497303128371,5
3543797,2010,USA,dress,18.0,3824,0.004707112970711297,5
3543798,2011,USA,dress,31.0,6548,0.0047342700061087355,5
3543799,2012,USA,dress,47.0,10948,0.004293021556448667,5
3543800,2013,USA,dress,78.0,14320,0.005446927374301676,5
3543801,2014,USA,dress,70.0,19132,0.0036587915534183565,5
3543802,2015,USA,dress,75.0,21558,0.0034789869190091846,5
3543803,2016,USA,dress,96.0,24580,0.003905614320585842,5
3543804,2017,USA,dress,92.0,25542,0.0036019105786547646,5
3543805,2018,USA,dress,78.0,30348,0.0025701858442071963,5
3543806,2019,USA,dress,60.0,28906,0.002075693627620563,5
3543807,2020,USA,dress,0.0,24,0.0,5
3543808,2021,USA,dress,0.0,28,0.0,5
3544489,2005,USA,drive,0.0,140,0.0,5
3544490,2006,USA,drive,0.0,198,0.0,5
3544491,2007,USA,drive,1.0,644,0.0015527950310559005,5
3544492,2008,USA,drive,0.0,1222,0.0,5
3544493,2009,USA,drive,2.0,1854,0.0010787486515641855,5
3544494,2010,USA,drive,12.0,3824,0.0031380753138075313,5
3544495,2011,USA,drive,12.0,6548,0.0018326206475259622,5
3544496,2012,USA,drive,24.0,10948,0.0021921812203142127,5
3544497,2013,USA,drive,36.0,14320,0.0025139664804469273,5
3544498,2014,USA,drive,40.0,19132,0.0020907380305247754,5
3544499,2015,USA,drive,47.0,21558,0.0021801651359124223,5
3544500,2016,USA,drive,62.0,24580,0.0025223759153783563,5
3544501,2017,USA,drive,71.0,25542,0.002779735337874873,5
3544502,2018,USA,drive,101.0,30348,0.003328061157242652,5
3544503,2019,USA,drive,72.0,28906,0.002490832353144676,5
3544504,2020,USA,drive,1.0,24,0.041666666666666664,5
3544505,2021,USA,drive,0.0,28,0.0,5
3578744,2005,USA,ew.com,0.0,140,0.0,6
3578745,2006,USA,ew.com,0.0,198,0.0,6
3578746,2007,USA,ew.com,3.0,644,0.004658385093167702,6
3578747,2008,USA,ew.com,1.0,1222,0.0008183306055646482,6
3578748,2009,USA,ew.com,2.0,1854,0.0010787486515641855,6
3578749,2010,USA,ew.com,7.0,3824,0.0018305439330543933,6
3578750,2011,USA,ew.com,28.0,6548,0.004276114844227245,6
3578751,2012,USA,ew.com,38.0,10948,0.0034709535988308366,6
3578752,2013,USA,ew.com,18.0,14320,0.0012569832402234637,6
3578753,2014,USA,ew.com,12.0,19132,0.0006272214091574326,6
3578754,2015,USA,ew.com,75.0,21558,0.0034789869190091846,6
3578755,2016,USA,ew.com,173.0,24580,0.007038242473555736,6
3578756,2017,USA,ew.com,125.0,25542,0.004893900242737452,6
3578757,2018,USA,ew.com,30.0,30348,0.0009885330170027679,6
3578758,2019,USA,ew.com,20.0,28906,0.0006918978758735211,6
3578759,2020,USA,ew.com,0.0,24,0.0,6
3578760,2021,USA,ew.com,0.0,28,0.0,6
3579951,2005,USA,exclusive,0.0,140,0.0,9
3579952,2006,USA,exclusive,0.0,198,0.0,9
3579953,2007,USA,exclusive,0.0,644,0.0,9
3579954,2008,USA,exclusive,0.0,1222,0.0,9
3579955,2009,USA,exclusive,3.0,1854,0.0016181229773462784,9
3579956,2010,USA,exclusive,13.0,3824,0.003399581589958159,9
3579957,2011,USA,exclusive,19.0,6548,0.0029016493585827734,9
3579958,2012,USA,exclusive,37.0,10948,0.0033796127146510776,9
3579959,2013,USA,exclusive,39.0,14320,0.002723463687150838,9
3579960,2014,USA,exclusive,59.0,19132,0.0030838385950240437,9
3579961,2015,USA,exclusive,74.0,21558,0.003432600426755729,9
3579962,2016,USA,exclusive,97.0,24580,0.003946297803091945,9
3579963,2017,USA,exclusive,58.0,25542,0.0022707697126301777,9
3579964,2018,USA,exclusive,68.0,30348,0.0022406748385396073,9
3579965,2019,USA,exclusive,49.0,28906,0.0016951497958901266,9
3579966,2020,USA,exclusive,0.0,24,0.0,9
3579967,2021,USA,exclusive,0.0,28,0.0,9
3581515,2005,USA,explain,2.0,140,0.014285714285714285,7
3581516,2006,USA,explain,0.0,198,0.0,7
3581517,2007,USA,explain,2.0,644,0.003105590062111801,7
3581518,2008,USA,explain,0.0,1222,0.0,7
3581519,2009,USA,explain,3.0,1854,0.0016181229773462784,7
3581520,2010,USA,explain,15.0,3824,0.003922594142259414,7
3581521,2011,USA,explain,7.0,6548,0.0010690287110568112,7
3581522,2012,USA,explain,17.0,10948,0.0015527950310559005,7
3581523,2013,USA,explain,26.0,14320,0.0018156424581005587,7
3581524,2014,USA,explain,60.0,19132,0.003136107045787163,7
3581525,2015,USA,explain,68.0,21558,0.003154281473234994,7
3581526,2016,USA,explain,84.0,24580,0.003417412530512612,7
3581527,2017,USA,explain,92.0,25542,0.0036019105786547646,7
3581528,2018,USA,explain,102.0,30348,0.003361012257809411,7
3581529,2019,USA,explain,64.0,28906,0.0022140732027952676,7
3581530,2020,USA,explain,1.0,24,0.041666666666666664,7
3581531,2021,USA,explain,0.0,28,0.0,7
3584694,2005,USA,face,1.0,140,0.007142857142857143,4
3584695,2006,USA,face,1.0,198,0.005050505050505051,4
3584696,2007,USA,face,6.0,644,0.009316770186335404,4
3584697,2008,USA,face,3.0,1222,0.0024549918166939444,4
3584698,2009,USA,face,12.0,1854,0.006472491909385114,4
3584699,2010,USA,face,30.0,3824,0.007845188284518828,4
3584700,2011,USA,face,27.0,6548,0.004123396456933414,4
3584701,2012,USA,face,58.0,10948,0.005297771282426014,4
3584702,2013,USA,face,75.0,14320,0.005237430167597765,4
3584703,2014,USA,face,95.0,19132,0.004965502822496341,4
3584704,2015,USA,face,127.0,21558,0.0058910845161888855,4
3584705,2016,USA,face,126.0,24580,0.005126118795768918,4
3584706,2017,USA,face,108.0,25542,0.004228329809725159,4
3584707,2018,USA,face,176.0,30348,0.0057993936997495716,4
3584708,2019,USA,face,157.0,28906,0.005431398325607141,4
3584709,2020,USA,face,1.0,24,0.041666666666666664,4
3584710,2021,USA,face,0.0,28,0.0,4
3587193,2005,USA,fall,1.0,140,0.007142857142857143,4
3587194,2006,USA,fall,0.0,198,0.0,4
3587195,2007,USA,fall,2.0,644,0.003105590062111801,4
3587196,2008,USA,fall,5.0,1222,0.004091653027823241,4
3587197,2009,USA,fall,3.0,1854,0.0016181229773462784,4
3587198,2010,USA,fall,7.0,3824,0.0018305439330543933,4
3587199,2011,USA,fall,19.0,6548,0.0029016493585827734,4
3587200,2012,USA,fall,32.0,10948,0.0029229082937522835,4
3587201,2013,USA,fall,46.0,14320,0.003212290502793296,4
3587202,2014,USA,fall,46.0,19132,0.0024043487351034917,4
3587203,2015,USA,fall,66.0,21558,0.0030615084887280824,4
3587204,2016,USA,fall,80.0,24580,0.0032546786004882017,4
3587205,2017,USA,fall,69.0,25542,0.0027014329339910734,4
3587206,2018,USA,fall,99.0,30348,0.003262158956109134,4
3587207,2019,USA,fall,123.0,28906,0.004255171936622154,4
3587208,2020,USA,fall,0.0,24,0.0,4
3587209,2021,USA,fall,0.0,28,0.0,4
3587788,2005,USA,family,4.0,210,0.01904761904761905,6
3587789,2006,USA,family,0.0,297,0.0,6
3587790,2007,USA,family,3.0,966,0.003105590062111801,6
3587791,2008,USA,family,9.0,1833,0.004909983633387889,6
3587792,2009,USA,family,10.0,2781,0.003595828838547285,6
3587793,2010,USA,family,17.0,5736,0.0029637377963737796,6
3587794,2011,USA,family,45.0,9822,0.004581551618814905,6
3587795,2012,USA,family,81.0,16422,0.004932407745706979,6
3587796,2013,USA,family,103.0,21480,0.004795158286778399,6
3587797,2014,USA,family,142.0,28698,0.004948080005575301,6
3587798,2015,USA,family,164.0,32337,0.005071589819711167,6
3587799,2016,USA,family,198.0,36870,0.005370219690805533,6
3587800,2017,USA,family,186.0,38313,0.004854749040795552,6
3587801,2018,USA,family,256.0,45522,0.005623654496726857,6
3587802,2019,USA,family,256.0,43359,0.005904195207454046,6
3587803,2020,USA,family,0.0,36,0.0,6
3587804,2021,USA,family,0.0,42,0.0,6
3587924,2005,USA,fan,0.0,140,0.0,3
3587925,2006,USA,fan,0.0,198,0.0,3
3587926,2007,USA,fan,2.0,644,0.003105590062111801,3
3587927,2008,USA,fan,2.0,1222,0.0016366612111292963,3
3587928,2009,USA,fan,6.0,1854,0.003236245954692557,3
3587929,2010,USA,fan,8.0,3824,0.0020920502092050207,3
3587930,2011,USA,fan,21.0,6548,0.003207086133170434,3
3587931,2012,USA,fan,22.0,10948,0.002009499451954695,3
3587932,2013,USA,fan,48.0,14320,0.0033519553072625698,3
3587933,2014,USA,fan,52.0,19132,0.002717959439682208,3
3587934,2015,USA,fan,59.0,21558,0.0027368030429538916,3
3587935,2016,USA,fan,73.0,24580,0.002969894222945484,3
3587936,2017,USA,fan,74.0,25542,0.0028971889437005714,3
3587937,2018,USA,fan,99.0,30348,0.003262158956109134,3
3587938,2019,USA,fan,109.0,28906,0.00377084342351069,3
3587939,2020,USA,fan,0.0,24,0.0,3
3587940,2021,USA,fan,0.0,28,0.0,3
3590984,2005,USA,father,5.0,210,0.023809523809523808,6
3590985,2006,USA,father,1.0,297,0.003367003367003367,6
3590986,2007,USA,father,1.0,966,0.0010351966873706005,6
3590987,2008,USA,father,4.0,1833,0.002182214948172395,6
3590988,2009,USA,father,7.0,2781,0.0025170801869830997,6
3590989,2010,USA,father,12.0,5736,0.0020920502092050207,6
3590990,2011,USA,father,30.0,9822,0.0030543677458766036,6
3590991,2012,USA,father,28.0,16422,0.0017050298380221654,6
3590992,2013,USA,father,51.0,21480,0.0023743016759776537,6
3590993,2014,USA,father,54.0,28698,0.0018816642274722976,6
3590994,2015,USA,father,76.0,32337,0.00235024894084176,6
3590995,2016,USA,father,85.0,36870,0.0023053973420124763,6
3590996,2017,USA,father,88.0,38313,0.0022968705139247776,6
3590997,2018,USA,father,99.0,45522,0.0021747726374060894,6
3590998,2019,USA,father,88.0,43359,0.0020295671025623283,6
3590999,2020,USA,father,0.0,36,0.0,6
3591000,2021,USA,father,0.0,42,0.0,6
3593840,2005,USA,feel,0.0,140,0.0,4
3593841,2006,USA,feel,1.0,198,0.005050505050505051,4
3593842,2007,USA,feel,2.0,644,0.003105590062111801,4
3593843,2008,USA,feel,0.0,1222,0.0,4
3593844,2009,USA,feel,4.0,1854,0.002157497303128371,4
3593845,2010,USA,feel,6.0,3824,0.0015690376569037657,4
3593846,2011,USA,feel,9.0,6548,0.0013744654856444715,4
3593847,2012,USA,feel,15.0,10948,0.001370113262696383,4
3593848,2013,USA,feel,34.0,14320,0.0023743016759776537,4
3593849,2014,USA,feel,43.0,19132,0.0022475433828141335,4
3593850,2015,USA,feel,44.0,21558,0.002041005659152055,4
3593851,2016,USA,feel,66.0,24580,0.0026851098454027666,4
3593852,2017,USA,feel,78.0,25542,0.00305379375146817,4
3593853,2018,USA,feel,86.0,30348,0.002833794648741268,4
3593854,2019,USA,feel,98.0,28906,0.003390299591780253,4
3593855,2020,USA,feel,0.0,24,0.0,4
3593856,2021,USA,feel,0.0,28,0.0,4
3599195,2005,USA,fight,0.0,140,0.0,5
3599196,2006,USA,fight,2.0,198,0.010101010101010102,5
3599197,2007,USA,fight,2.0,644,0.003105590062111801,5
3599198,2008,USA,fight,5.0,1222,0.004091653027823241,5
3599199,2009,USA,fight,5.0,1854,0.002696871628910464,5
3599200,2010,USA,fight,17.0,3824,0.00444560669456067,5
3599201,2011,USA,fight,25.0,6548,0.0038179596823457542,5
3599202,2012,USA,fight,43.0,10948,0.003927658019729631,5
3599203,2013,USA,fight,52.0,14320,0.0036312849162011174,5
3599204,2014,USA,fight,83.0,19132,0.0043382814133389085,5
3599205,2015,USA,fight,88.0,21558,0.00408201131830411,5
3599206,2016,USA,fight,136.0,24580,0.005532953620829943,5
3599207,2017,USA,fight,136.0,25542,0.0053245634640983475,5
3599208,2018,USA,fight,154.0,30348,0.005074469487280875,5
3599209,2019,USA,fight,133.0,28906,0.004601120874558915,5
3599210,2020,USA,fight,0.0,24,0.0,5
3599211,2021,USA,fight,1.0,28,0.03571428571428571,5
3599994,2005,USA,film,0.0,140,0.0,4
3599995,2006,USA,film,1.0,198,0.005050505050505051,4
3599996,2007,USA,film,1.0,644,0.0015527950310559005,4
3599997,2008,USA,film,1.0,1222,0.0008183306055646482,4
3599998,2009,USA,film,3.0,1854,0.0016181229773462784,4
3599999,2010,USA,film,13.0,3824,0.003399581589958159,4
3600000,2011,USA,film,36.0,6548,0.005497861942577886,4
3600001,2012,USA,film,43.0,10948,0.003927658019729631,4
3600002,2013,USA,film,56.0,14320,0.003910614525139665,4
3600003,2014,USA,film,75.0,19132,0.003920133807233953,4
3600004,2015,USA,film,105.0,21558,0.004870581686612858,4
3600005,2016,USA,film,103.0,24580,0.00419039869812856,4
3600006,2017,USA,film,133.0,25542,0.005207109858272649,4
3600007,2018,USA,film,155.0,30348,0.005107420587847634,4
3600008,2019,USA,film,149.0,28906,0.005154639175257732,4
3600009,2020,USA,film,0.0,24,0.0,4
3600010,2021,USA,film,0.0,28,0.0,4
3600878,2005,USA,find,6.0,140,0.04285714285714286,4
3600879,2006,USA,find,2.0,198,0.010101010101010102,4
3600880,2007,USA,find,7.0,644,0.010869565217391304,4
3600881,2008,USA,find,9.0,1222,0.007364975450081833,4
3600882,2009,USA,find,16.0,1854,0.008629989212513484,4
3600883,2010,USA,find,36.0,3824,0.009414225941422594,4
3600884,2011,USA,find,77.0,6548,0.011759315821624924,4
3600885,2012,USA,find,122.0,10948,0.01114358786993058,4
3600886,2013,USA,find,185.0,14320,0.012918994413407821,4
3600887,2014,USA,find,317.0,19132,0.016569098891908843,4
3600888,2015,USA,find,376.0,21558,0.01744132108729938,4
3600889,2016,USA,find,336.0,24580,0.013669650122050448,4
3600890,2017,USA,find,345.0,25542,0.013507164669955368,4
3600891,2018,USA,find,434.0,30348,0.014300777645973376,4
3600892,2019,USA,find,453.0,28906,0.01567148688853525,4
3600893,2020,USA,find,0.0,24,0.0,4
3600894,2021,USA,find,0.0,28,0.0,4
3601779,2005,USA,fire,0.0,140,0.0,4
3601780,2006,USA,fire,1.0,198,0.005050505050505051,4
3601781,2007,USA,fire,3.0,644,0.004658385093167702,4
3601782,2008,USA,fire,3.0,1222,0.0024549918166939444,4
3601783,2009,USA,fire,5.0,1854,0.002696871628910464,4
3601784,2010,USA,fire,5.0,3824,0.001307531380753138,4
3601785,2011,USA,fire,21.0,6548,0.003207086133170434,4
3601786,2012,USA,fire,72.0,10948,0.006576543660942638,4
3601787,2013,USA,fire,65.0,14320,0.004539106145251397,4
3601788,2014,USA,fire,71.0,19132,0.003711060004181476,4
3601789,2015,USA,fire,86.0,21558,0.003989238333797198,4
3601790,2016,USA,fire,94.0,24580,0.003824247355573637,4
3601791,2017,USA,fire,118.0,25542,0.004619841829144155,4
3601792,2018,USA,fire,138.0,30348,0.004547251878212732,4
3601793,2019,USA,fire,187.0,28906,0.006469245139417422,4
3601794,2020,USA,fire,0.0,24,0.0,4
3601795,2021,USA,fire,0.0,28,0.0,4
3606641,2005,USA,florida,0.0,140,0.0,7
3606642,2006,USA,florida,0.0,198,0.0,7
3606643,2007,USA,florida,0.0,644,0.0,7
3606644,2008,USA,florida,1.0,1222,0.0008183306055646482,7
3606645,2009,USA,florida,3.0,1854,0.0016181229773462784,7
3606646,2010,USA,florida,4.0,3824,0.0010460251046025104,7
3606647,2011,USA,florida,12.0,6548,0.0018326206475259622,7
3606648,2012,USA,florida,43.0,10948,0.003927658019729631,7
3606649,2013,USA,florida,53.0,14320,0.003701117318435754,7
3606650,2014,USA,florida,104.0,19132,0.005435918879364416,7
3606651,2015,USA,florida,118.0,21558,0.005473606085907783,7
3606652,2016,USA,florida,128.0,24580,0.0052074857607811225,7
3606653,2017,USA,florida,87.0,25542,0.0034061545689452665,7
3606654,2018,USA,florida,103.0,30348,0.0033939633583761697,7
3606655,2019,USA,florida,161.0,28906,0.005569777900781845,7
3606656,2020,USA,florida,0.0,24,0.0,7
3606657,2021,USA,florida,0.0,28,0.0,7
3617113,2005,USA,friend,1.0,210,0.004761904761904762,6
3617114,2006,USA,friend,1.0,297,0.003367003367003367,6
3617115,2007,USA,friend,0.0,966,0.0,6
3617116,2008,USA,friend,3.0,1833,0.0016366612111292963,6
3617117,2009,USA,friend,11.0,2781,0.003955411722402014,6
3617118,2010,USA,friend,14.0,5736,0.0024407252440725243,6
3617119,2011,USA,friend,23.0,9822,0.002341681938505396,6
3617120,2012,USA,friend,24.0,16422,0.0014614541468761417,6
3617121,2013,USA,friend,49.0,21480,0.0022811918063314713,6
3617122,2014,USA,friend,70.0,28698,0.002439194368945571,6
3617123,2015,USA,friend,80.0,32337,0.0024739462535176425,6
3617124,2016,USA,friend,95.0,36870,0.0025766205587198264,6
3617125,2017,USA,friend,98.0,38313,0.002557878526870775,6
3617126,2018,USA,friend,101.0,45522,0.002218707438161768,6
3617127,2019,USA,friend,96.0,43359,0.0022140732027952676,6
3617128,2020,USA,friend,0.0,36,0.0,6
3617129,2021,USA,friend,0.0,42,0.0,6
3623097,2005,USA,gaga,0.0,210,0.0,4
3623098,2006,USA,gaga,0.0,297,0.0,4
